;civilite_dirigeant;fonction_dirigeant;nom_dirigeant;prenom_dirigeant;representants_id;nom_prenom_dirigeant
3082;M;Président;BOSSARD;Sebastien;1636;BOSSARD Sebastien
3083;MME;Présidente;BOULMIER;Muriel;1637;BOULMIER Muriel
3084;M;Directeur;HEMOUS;Emmanuel;1637;HEMOUS Emmanuel
3085;MME;Présidente;FINON;Céline;1638;FINON Céline
3086;M;Président;SANDER;Franck;1639;SANDER Franck
3087;M;Directeur Général;RAYE;Pierre;1639;RAYE Pierre
3088;MME;Présidente;COUDRIOU;Cécile;1640;COUDRIOU Cécile
3089;MME;PRESIDENTE;COUDRE;Rachel;1641;COUDRE Rachel
3090;M;PRESIDENT D'HONNEUR;TALAMONA;Pierre;1641;TALAMONA Pierre
3091;M;Président;CHOLTON;Patrick;1642;CHOLTON Patrick
3092;M;Délégué Général;DUGRAND;Didier;1642;DUGRAND Didier
3093;M;Président;DECKER;Arnaud;1643;DECKER Arnaud
3094;M;PRESIDENT;CAMPANA;Gilbert;1644;CAMPANA Gilbert
3095;M;3ème VICE PRESIDENT;WAGNER;Jean Marc;1644;WAGNER Jean Marc
3096;M;2ème VICE PRESIDENT;ASSIE;Olivier;1644;ASSIE Olivier
3097;MME;Directrice générale;GOLOUBTZOFF;Alexia;1645;GOLOUBTZOFF Alexia
3098;M;Président;ADEL;Joshua;1645;ADEL Joshua
3099;M;Directeur général;PEDESSAC;Joel;1646;PEDESSAC Joel
3100;M;Président;NADDEO;Eric;1646;NADDEO Eric
3101;M;Consultant indépendant;MICHELON;Quentin;1647;MICHELON Quentin
3102;M;Président;METRAL;Guy;1648;METRAL Guy
3103;MME;Directeur Général;PATUREL;Laurence;1648;PATUREL Laurence
3104;M;PRESIDENT;GERBEL;Alain;1649;GERBEL Alain
3105;MME;Présidente;BOUVIER;Amandine;1650;BOUVIER Amandine
3106;M;Président;BOUCKAERT;Xavier;1651;BOUCKAERT Xavier
3107;M;Président;RONCATO;Jean-Pierre;1652;RONCATO Jean-Pierre
3108;M;président du directoire;MONLOUBOU;Philippe;1653;MONLOUBOU Philippe
3109;MME;membre du directoire, directeur finances, achats et assurances;FAU;Corinne;1653;FAU Corinne
3110;M;Délégué Général;GRAU;François Marie;1654;GRAU François Marie
3111;M;Président;LE LOUET;Pierre-François;1654;LE LOUET Pierre-François
3112;M;PRESIDENT DU CONSEIL D'ADMINISTRATION ET DIRECTEUR GENERAL;PINATEL;Bernard;1655;PINATEL Bernard
3113;M;Président;CHARGE;Dominique;1656;CHARGE Dominique
3114;M;Directeur Général;MAGDELAINE;Vincent;1656;MAGDELAINE Vincent
3115;M;Président;CASTILLON;Jean-Jacques;1657;CASTILLON Jean-Jacques
3116;M;Président-Directeur général;CAIROU;Guillaume;1658;CAIROU Guillaume
3117;M;Président Directeur Général;NGUER;Momar;1659;NGUER Momar
3118;M;Président;NILLE;Thierry;1660;NILLE Thierry
3119;MME;Vice-Présidente;LAPLAGNE;Valérie;1660;LAPLAGNE Valérie
3120;M;Vice-Président;CHIRAT;Jean-Pascal;1660;CHIRAT Jean-Pascal
3121;M;Vice-Président;CERISE;Jean-François;1660;CERISE Jean-François
3122;M;Directeur Général;BRASSAC;Philippe;1661;BRASSAC Philippe
3123;M;Directeur Général Délégué;MUSCA;Xavier;1661;MUSCA Xavier
3124;M;Président;SALLÉ;Didier;1662;SALLÉ Didier
3125;M;Président;SCHIEVER;Cyril;1663;SCHIEVER Cyril
3126;M;PRESIDENT;GUINES;Loic;1664;GUINES Loic
3127;MME;Présidente;SOLA;Muriel;1665;SOLA Muriel
3128;M;Président;QUIRIN;Carlo;1666;QUIRIN Carlo
3129;MME;Vice-Présidente;COISSIEUX;Valérie;1666;COISSIEUX Valérie
3130;M;Vice-Président;SANCHEZ;Jean;1666;SANCHEZ Jean
3131;M;Vice-Président;MAZETTE;Yannick;1666;MAZETTE Yannick
3132;M;Vice-Président;SAMAMA;Philippe;1666;SAMAMA Philippe
3133;MME;Secrétaire générale;POQUET;Marine;1666;POQUET Marine
3134;M;Directeur général;LANNE;Christophe;1667;LANNE Christophe
3135;M;Président;FLEUROSE;Bertrand;1668;FLEUROSE Bertrand
3136;M;Délégué Général;HENRAT;Christophe;1669;HENRAT Christophe
3137;M;Président;SOTO;Alfred;1669;SOTO Alfred
3138;M;Trésorier;LE CORRE;Eric;1670;LE CORRE Eric
3139;M;Membre du Bureau;ARCHAMBAULT;Thierry;1670;ARCHAMBAULT Thierry
3140;MME;Membre du Bureau;MESPLES;Aline;1670;MESPLES Aline
3141;M;Membre du Bureau;PEUGEOT;Christian;1670;PEUGEOT Christian
3142;M;Membre du Bureau;BARTHOLOME;Francis;1670;BARTHOLOME Francis
3143;M;Membre du Bureau;MAUGE;Jacques;1670;MAUGE Jacques
3144;M;Membre du Bureau;CUSSET;Yann;1670;CUSSET Yann
3145;M;Président;MESQUI;Jean;1670;MESQUI Jean
3146;M;Président d'honneur;CHAM;Claude;1670;CHAM Claude
3147;M;président;MONTFORT;Jean-Luc;1671;MONTFORT Jean-Luc
3148;M;DG;NOTHHELFER;Sylvain;1672;NOTHHELFER Sylvain
3149;M;Président;HUORD;Bruno;1673;HUORD Bruno
3150;M;Président;GRANDIN;Laurent;1674;GRANDIN Laurent
3151;M;Président de la FDO 06;COURRON;Jacques;1675;COURRON Jacques
3152;M;Président;PIMONT;Christian;1676;PIMONT Christian
3153;M;Président;WEIZMANN;Daniel;1677;WEIZMANN Daniel
3154;M;Président;PIET;Sylvain;1678;PIET Sylvain
3155;M;Directeur général;SAUNIER;Thomas;1679;SAUNIER Thomas
3156;M;DELEGUE GENERAL;MOUNIER;Cyrille;1680;MOUNIER Cyrille
3157;M;PRESIDENT;FAURE;Jean-Francois;1680;FAURE Jean-Francois
3158;M;VICE PRESIDENT;BECK;Yann;1680;BECK Yann
3159;M;Président;GERTNER;Dominique;1681;GERTNER Dominique
3160;M;Président;GUILLOT;Hervé;1682;GUILLOT Hervé
3161;MME;Secrétaire Général;ELOY;Sylvie;1682;ELOY Sylvie
3162;M;Président;PANETTO;Daniel;1683;PANETTO Daniel
3163;M;Directeur général;DI MARZIO;Philippe;1683;DI MARZIO Philippe
3164;M;Président;BELINGARD;Jean-Luc;1684;BELINGARD Jean-Luc
3165;M;Directeur général;LE ROY;Eric;1685;LE ROY Eric
3166;M;;BISOTTI;Marc-Angelo;1686;BISOTTI Marc-Angelo
3167;M;DELEGUE GENERAL;DAHER;Georges;1687;DAHER Georges
3168;M;Président;BATTISTI;Alain;1687;BATTISTI Alain
3169;M;Délégué Général;TARDIEU;Guy;1687;TARDIEU Guy
3170;M;Délégué Général Adjoint;FOUCHET;Frédéric;1687;FOUCHET Frédéric
3171;M;Président;PERROT;Frédéric;1688;PERROT Frédéric
3172;M;Secrétaire  général;MONNET;Philippe;1688;MONNET Philippe
3173;M;Directeur;SONTAG;Alex;1688;SONTAG Alex
3174;M;Président;MERRET;Thierry;1689;MERRET Thierry
3175;M;Président;KARAM;Georges;1690;KARAM Georges
3176;MME;Déléguée Générale;DEMERLE;Maxence;1690;DEMERLE Maxence
3177;M;Président;CHEBBAH;Béchir;1691;CHEBBAH Béchir
3178;M;Directeur Général;BERNET;Damien;1692;BERNET Damien
3179;M;Président Directeur Général;WEILL;Alain;1692;WEILL Alain
3180;M;Président;BRIN;Henry;1693;BRIN Henry
3181;M;Managing Director;GRANIER;Guillaume;1694;GRANIER Guillaume
3182;M;Président;FRANCEY;Eric;1695;FRANCEY Eric
3183;MME;Déléguée Générale;BLANOT;Marie-Thérèse;1695;BLANOT Marie-Thérèse
3184;M;Président;LACROIX;Stéphane;1696;LACROIX Stéphane
3185;MME;Présidente;ANDRES;Françoise;1697;ANDRES Françoise
3186;M;Head of Institutional Relations;DECARD;Olivier;1698;DECARD Olivier
3187;M;Gérant France FlixBus Sarl;LEFRANC-MORIN;Yvan;1698;LEFRANC-MORIN Yvan
3188;M;Président;SCARAFAGIO;Stéphane;1699;SCARAFAGIO Stéphane
3189;M;Président directeur général;BELLANGER;Pierre;1700;BELLANGER Pierre
3190;M;Directeur Général;LÉGAUT;Guillaume;1701;LÉGAUT Guillaume
3191;M;Président;CHRISTNACHT;Alain;1701;CHRISTNACHT Alain
3192;M;Directeur général;LAVAL;Philippe;1702;LAVAL Philippe
3193;M;Dirigeant fondateur;ESPITALIER-NOËL;Ludovic;1703;ESPITALIER-NOËL Ludovic
3194;MME;Président;COMISKEY;Josephine;1704;COMISKEY Josephine
3195;MME;Directrice;GRILLARD;Maud;1705;GRILLARD Maud
3196;M;PRESIDENT;IZZAR;Rachid;1706;IZZAR Rachid
3197;M;Président;MARTIN;Fréderic;1707;MARTIN Fréderic
3198;M;Directeur général;SAVARY;Alain;1707;SAVARY Alain
3199;M;Président de Jeunes Agriculteurs Région Ile-de-France;ARNOULT;Frédéric;1708;ARNOULT Frédéric
3200;MME;Directrice générale;DAGORN;Catherine;1709;DAGORN Catherine
3201;M;Président;FABRE;Jérôme;1710;FABRE Jérôme
3202;M;Président;MINAULT;Pascal;1711;MINAULT Pascal
3203;M;Président;STALTER;Bernard;1712;STALTER Bernard
3204;M;Directeur général;GARAU;Jacques;1712;GARAU Jacques
3205;M;Directeur Général Délégué;DE FOUGEROUX;Bruno;1713;DE FOUGEROUX Bruno
3206;M;Président directeur général;LEVACHER;Emmanuel;1714;LEVACHER Emmanuel
3207;M;PRESIDENT FEDERAL;LAYLY;Eric;1715;LAYLY Eric
3208;M;DELEGUE GENERAL;PLAN;Frederic;1715;PLAN Frederic
3209;M;Président;COUTURIER;Christian;1716;COUTURIER Christian
3210;M;PRESIDENT;ASSELIN;François;1717;ASSELIN François
3211;M;Vice-Président Installation;COURTEIX;Clément;1718;COURTEIX Clément
3212;M;Président;CHANQUOI;Pierre-Henri;1718;CHANQUOI Pierre-Henri
3213;M;Secrétaire Général;CLAUDEL;Florent;1718;CLAUDEL Florent
3214;M;Président;BURELLI;Pierre;1719;BURELLI Pierre
3215;M;Président;CHAMUSSY;Nicolas;1720;CHAMUSSY Nicolas
3216;MME;Présidente;CHAPTEUIL;Christelle;1721;CHAPTEUIL Christelle
3217;MME;Directrice générale;DUPONT;Delphine;1721;DUPONT Delphine
3218;M;PRESIDENT;NOSAL;Christian;1722;NOSAL Christian
3219;M;PRESIDENT;DEVEAU;Philippe;1723;DEVEAU Philippe
3220;M;Président;BLIN;Bruno;1724;BLIN Bruno
3221;M;Président;FABRE;Benoît;1725;FABRE Benoît
3222;M;Responsable en France;BETOLAUD DU COLOMBIER;Xavier;1726;BETOLAUD DU COLOMBIER Xavier
3223;M;Responsable à l'étranger;CLAMADIEU;Jean-Pierre;1726;CLAMADIEU Jean-Pierre
3224;M;Représentant à l'étranger;HAJJAR;Karim;1726;HAJJAR Karim
3225;MME;Présidente;WACK;Anne-Lucie;1727;WACK Anne-Lucie
3226;M;Délégué général;REGIMBART;Philippe;1727;REGIMBART Philippe
3227;MME;Présidente;FOURNIER;Valérie;1728;FOURNIER Valérie
3228;M;Directeur Général;POUSSOU;Didier;1728;POUSSOU Didier
3229;M;Président;JUNON;Jean-Marc;1729;JUNON Jean-Marc
3230;MME;Président;PANOSYAN;Astrid;1730;PANOSYAN Astrid
3231;M;Président;COMTE;Jean Paul;1731;COMTE Jean Paul
3232;M;Directeur Général;DE LÉPINAU;Pierre;1732;DE LÉPINAU Pierre
3233;M;Président;HAQUIN;Rémi;1732;HAQUIN Rémi
3234;M;Président;TANGUY;Julien;1733;TANGUY Julien
3235;M;Directeur;PRIMAULT;Lionel;1734;PRIMAULT Lionel
3236;M;Président;RAMBAUD;Denis;1734;RAMBAUD Denis
3237;M;DIRECTEUR ADMNINISTRATIF ET FINANCIER;SENGEL;Robert;1735;SENGEL Robert
3238;M;Directeur Général;LOUX;Sébatien;1736;LOUX Sébatien
3239;M;Président;PIETRASANTA;Sébastien;1737;PIETRASANTA Sébastien
3240;M;PRESIDENT;PEREZ;Vincent;1738;PEREZ Vincent
3241;M;Président;LOISEAU;Jean-François;1739;LOISEAU Jean-François
3242;MME;Déléguée générale;LE BOUDEC;Solenn;1739;LE BOUDEC Solenn
3243;M;PRESIDENT;ORTIZ;Jean-Paul;1740;ORTIZ Jean-Paul
3244;M;Fondateur-Directeur Associé;MARKO;Thomas;1741;MARKO Thomas
3245;MME;presidente;DE BERNARDI;Corine;1742;DE BERNARDI Corine
3246;MME;Présidente;MINAYO;Rose Marie;1743;MINAYO Rose Marie
3247;M;Président;BOUGRAIN DUBOURG;Allain;1744;BOUGRAIN DUBOURG Allain
3248;M;Directeur Général;VERILHAC;Yves;1744;VERILHAC Yves
3249;M;Président national;OLHAGARAY;Michel;1745;OLHAGARAY Michel
3250;M;Directeur général;SANCHEZ;Arnaud;1746;SANCHEZ Arnaud
3251;MME;Présidente;GRAVIERE;Virginie;1747;GRAVIERE Virginie
3252;M;directeur général;DE COATPONT;Tanguy;1748;DE COATPONT Tanguy
3253;M;Président;JAHSHAN;Philippe;1749;JAHSHAN Philippe
3254;MME;Déléguée générale;PFRUNDER;Frédérique;1749;PFRUNDER Frédérique
3255;M;Président;CHRETIEN;Bruno;1750;CHRETIEN Bruno
3256;M;Membre de l'Institut de la Protection Sociale;BONNET;Guy;1750;BONNET Guy
3257;M;Membre de l'Institut de la Protection Sociale;SANCHEZ;Olivier;1750;SANCHEZ Olivier
3258;M;Membre de l'Institut de la Protection Sociale;NINO;Rolland;1750;NINO Rolland
3259;M;Membre de l'Institut de la Protection Sociale;MONTANT;Antoine;1750;MONTANT Antoine
3260;M;Membre de l'Institut de la Protection Sociale;ANOUCHIAN;Serge;1750;ANOUCHIAN Serge
3261;M;Membre de l'Institut de la Protection Sociale;SABRIE;Guy;1750;SABRIE Guy
3262;M;Président;REGNIER;Frédéric;1751;REGNIER Frédéric
3263;M;Secrétaire Général Directeur des Services;EL-HADJ;Sébastien;1751;EL-HADJ Sébastien
3264;M;PRESIDENT;BEAUDOT;Joffrey;1752;BEAUDOT Joffrey
3265;M;SECRÉTAIRE GÉNÉRAL;BEAUCHAMP;Jerome;1752;BEAUCHAMP Jerome
3266;M;SG ADJOINT;CARRION;Guillaume;1752;CARRION Guillaume
3267;M;Président;LASSERRE;Lilian;1753;LASSERRE Lilian
3268;MME;Directrice générale;BORIE-BANCEL;Laurence;1754;BORIE-BANCEL Laurence
3269;M;Directeur Général;CARCAUZON;Gilles;1755;CARCAUZON Gilles
3270;M;Président de l'USPO;BONNEFOND;Gilles;1756;BONNEFOND Gilles
3271;M;Président;COLLET;Frédéric;1757;COLLET Frédéric
3272;M;Directeur Général;LAMOUREUX;Philippe;1757;LAMOUREUX Philippe
3273;M;Président;MOUZAT;Jean;1758;MOUZAT Jean
3274;M;PRESIDENT ACTIONNAIRE UNIQUE;CASPAR-FILLE-LAMBIE;Thierry;1759;CASPAR-FILLE-LAMBIE Thierry
3275;M;Délégué Général;HUREL;François;1760;HUREL François
3276;M;Président;BOUQUOT;Jean;1760;BOUQUOT Jean
3277;M;Co-Président;DAMEY;Loïc;1761;DAMEY Loïc
3278;MME;Co-Président;HAMPEL;Aurélie;1761;HAMPEL Aurélie
3279;M;Co-Président;RÉMY;Christian;1761;RÉMY Christian
3280;M;Co-Président;VASSE;Damien;1761;VASSE Damien
3281;M;Président;SAINSON;Pascal;1762;SAINSON Pascal
3282;M;Président;TUFFIER;Jean-Luc;1763;TUFFIER Jean-Luc
3283;M;Président-Directeur Général;BOMPARD;Alexandre;1764;BOMPARD Alexandre
3284;M;Direction Générale;VIGO;Franck;1765;VIGO Franck
3285;M;président;JOATTON;Jean-Noël;1766;JOATTON Jean-Noël
3286;M;Président;PONS;Philippe;1767;PONS Philippe
3287;M;Président;GUERRET;Philippe;1768;GUERRET Philippe
3288;M;Directeur Général délégué;GENY;Bruno;1768;GENY Bruno
3289;M;Délégué Général;CHEVALEYRE;Fabrice;1769;CHEVALEYRE Fabrice
3290;M;Président;LEPORTIER;Régis;1770;LEPORTIER Régis
3291;M;Secrétaire Général;JAFFIOL;Michel;1771;JAFFIOL Michel
3292;M;Directeur Général;MILLS;Philippe;1772;MILLS Philippe
3293;M;Vice-président;PADIEU;Olivier;1773;PADIEU Olivier
3294;M;Président;BALBI;André;1773;BALBI André
3295;M;Président;BALBI;André;1773;BALBI André
3296;M;Président Directeur Général;HOT;Bruno;1774;HOT Bruno
3297;M;Délégué général;CHAPUIS;Thierry;1775;CHAPUIS Thierry
3298;M;Président;CORBIN;Patrick;1775;CORBIN Patrick
3299;M;Président;SCHAEFFER;Pierre;1776;SCHAEFFER Pierre
3300;M;Délégué Général;LE ROCH;Emmanuel;1777;LE ROCH Emmanuel
3301;M;PRESIDENT;PEYRAMAYOU;Noel;1778;PEYRAMAYOU Noel
3302;M;Président;PAQUIN;Claude-Eric;1779;PAQUIN Claude-Eric
3303;M;PRESIDENT;SORBADERE;Guy;1780;SORBADERE Guy
3304;M;Directeur Général SAP France;GENEVOIS;Marc;1781;GENEVOIS Marc
3305;M;Président SAP France;DE LAPORTALIERE;Amaury;1781;DE LAPORTALIERE Amaury
3306;M;Président;KOSCHE;Dirk;1782;KOSCHE Dirk
3307;M;DIRECTEUR GENERAL;ERRARD;Patrick;1782;ERRARD Patrick
3308;M;Président;PICHOT;Gérald;1783;PICHOT Gérald
3309;M;Président;CHEVALLET;Jacques;1784;CHEVALLET Jacques
3310;M;Président;HARDOUIN;Philippe;1785;HARDOUIN Philippe
3311;M;Président;BOIVIN;Philippe;1786;BOIVIN Philippe
3312;MME;Secrétaire;CHEVALIER;Isabelle;1786;CHEVALIER Isabelle
3313;MME;Trésorière;SUT;Elise;1786;SUT Elise
3314;M;Secrétaire général;MACRON;Bruno;1787;MACRON Bruno
3315;M;Président;BRUNET;Edouard;1787;BRUNET Edouard
3316;M;Président;HARSCOUET;Jacques-Yves;1788;HARSCOUET Jacques-Yves
3317;M;Président;MAGUIN;Charles;1789;MAGUIN Charles
3318;M;Président;DUBUC;Pierre;1790;DUBUC Pierre
3319;M;Directeur général;NEBRA;Mathieu;1790;NEBRA Mathieu
3320;M;Coprésident;BOU;Christophe;1791;BOU Christophe
3321;M;Coprésident;CARRÈRE;Michel;1791;CARRÈRE Michel
3322;M;Directeur;FABRE;Paul;1791;FABRE Paul
3323;M;Ancien Coprésident;DEFRANCES;Michel;1791;DEFRANCES Michel
3324;M;Gérant;GUILLAUMIN;Eric;1792;GUILLAUMIN Eric
3325;M;Président;IZARD;Jonathan;1793;IZARD Jonathan
3326;M;président de jeunes agriculteurs de l'Aisne;GHEKIERE;Ludovic;1794;GHEKIERE Ludovic
3327;M;PRESIDENT;GERIN;François;1795;GERIN François
3328;M;DIRECTEUR GENERAL;LEBEUGLE;Franck;1795;LEBEUGLE Franck
3329;M;Président;BARILLEY;Etienne;1796;BARILLEY Etienne
3330;M;gérant associé;OLIVIER;Karsenti;1797;OLIVIER Karsenti
3331;M;Président;LECLERC;Michel-Edouard;1798;LECLERC Michel-Edouard
3332;MME;Membre du Bureau de la CCI des Vosges;FRERE;Anne-Christine;1799;FRERE Anne-Christine
3333;MME;Membre du Bureau de la CCI des Vosges;VAXELAIRE;Nathalie;1799;VAXELAIRE Nathalie
3334;M;Membre du Bureau de la CCI des Vosges;HOUILLON;Jean-François;1799;HOUILLON Jean-François
3335;M;Membre du Bureau de la CCI des Vosges;THOMAS;Raymond;1799;THOMAS Raymond
3336;M;Membre du Bureau de la CCI des Vosges;CLAUDEPIERRE;Jean-Marie;1799;CLAUDEPIERRE Jean-Marie
3337;M;Membre du Bureau de la CCI des Vosges;VAXELAIRE;Jean-Louis;1799;VAXELAIRE Jean-Louis
3338;M;Directeur Général;JACOBEE;Sylvain;1799;JACOBEE Sylvain
3339;M;Président;CLAUDEL;Gérard;1799;CLAUDEL Gérard
3340;M;Membre du Bureau de la CCI des Vosges;BARRIERE;Gérard;1799;BARRIERE Gérard
3341;M;Membre du Bureau de la CCI des Vosges;GUY;Bertrand;1799;GUY Bertrand
3342;M;Président;WIGNIOLLE;Olivier;1800;WIGNIOLLE Olivier
3343;M;Directeur Général;SISSOKO;Maurice;1800;SISSOKO Maurice
3344;MME;Présidente;SAVEL;Stéphanie;1801;SAVEL Stéphanie
3345;M;Directeur;LEGAUX;Marc;1802;LEGAUX Marc
3346;M;Président Directeur Général;JOSSA;Edward;1803;JOSSA Edward
3347;MME;Directrice Générale Déléguée;DELERUELLE;Isabelle;1803;DELERUELLE Isabelle
3348;M;Président;BUISSON;Pierre;1804;BUISSON Pierre
3349;M;Président;LLERENA;Philippe;1805;LLERENA Philippe
3350;M;Trésorier;LABOURDETTE;Sébastien;1806;LABOURDETTE Sébastien
3351;M;Secrétaire;PRIGENT;Marc;1806;PRIGENT Marc
3352;MME;Secrétaire adjointe;ABADIE;Gaëlle;1806;ABADIE Gaëlle
3353;M;Vice-président;LAC;Eric;1806;LAC Eric
3354;M;Vice-président;NERGUARARIAN;Pierre;1806;NERGUARARIAN Pierre
3355;MME;Trésorière adjointe;BALLION;Soraya;1806;BALLION Soraya
3356;M;Vice-président;GALLAZZINI;Serge;1806;GALLAZZINI Serge
3357;M;Président;LAPORTE;Didier;1806;LAPORTE Didier
3358;MME;Directeur Général;DUBOUE;Valérie;1806;DUBOUE Valérie
3359;M;Président;MAUVIGNEY;Joël;1807;MAUVIGNEY Joël
3360;M;Second Président adjoint;BRELOT;Yves;1807;BRELOT Yves
3361;M;Premier Président adjoint;BELGY;Benoît;1807;BELGY Benoît
3362;M;Président;DE LAVERGNOLLE;Jérôme;1808;DE LAVERGNOLLE Jérôme
3363;M;PRESIDENT DU CONSEIL D'ADMINISTRATION;GRAUX;Francois;1809;GRAUX Francois
3364;MME;PRESIDENTE EXECUTIVE;PREVIEU;Cecile;1809;PREVIEU Cecile
3365;M;Président;SHU;William;1810;SHU William
3366;MME;Présidente;FANDRE;Capucine;1811;FANDRE Capucine
3367;M;Délégué Général;CHABANNE;Pierre-Emeric;1812;CHABANNE Pierre-Emeric
3368;M;Président;DU MESNIL;Hubert;1812;DU MESNIL Hubert
3369;M;Président;BARANNE;Bruno;1813;BARANNE Bruno
3370;M;Président;FEUILLÉE;Marc;1814;FEUILLÉE Marc
3371;M;Directeur;BOUCHEZ;Denis;1814;BOUCHEZ Denis
3372;M;Délégué Général;VERON;Didier;1815;VERON Didier
3373;M;Président;L'EPINE;Yves;1815;L'EPINE Yves
3374;M;Président;ROUBANOVITCH;Frank;1816;ROUBANOVITCH Frank
3375;M;Président;VIDONNE;Thierry;1817;VIDONNE Thierry
3376;M;Secrétaire Général;VACHERON;Tristan;1817;VACHERON Tristan
3377;M;Président-Directeur Général;ASCHENBROICH;Jacques;1818;ASCHENBROICH Jacques
3378;M;PRESIDENT;BARIL;Vincent;1819;BARIL Vincent
3379;M;PRESIDENT;RIVOUAL;Yves;1820;RIVOUAL Yves
3380;M;Président;CHAUDAT;Didier;1821;CHAUDAT Didier
3381;M;1ER VICE-PRESIDENT;SGOBBO;Gerald;1822;SGOBBO Gerald
3382;M;2ND VICE-PRESIDENT;MORERE;Philippe;1822;MORERE Philippe
3383;M;TRESORIER;KOMAROFF;Lionel;1822;KOMAROFF Lionel
3384;M;PRESIDENT;CALVI;Joseph;1822;CALVI Joseph
3385;M;3EME VICE--PRESIDENT;MASSAT;Christian;1822;MASSAT Christian
3386;MME;TRESORIERE ADJOINTE;BASQUE;Nathalie;1822;BASQUE Nathalie
3387;M;Président;PEUGEOT;Christian;1823;PEUGEOT Christian
3388;M;Président;DE HENNEZEL D'ORMOIS;Edouard;1824;DE HENNEZEL D'ORMOIS Edouard
3389;M;représentant permanent de la Société Commanditée de Castorama Dubois Investissements-Socodi (SARL), Président;GROLEAU;Jean-Noël;1825;GROLEAU Jean-Noël
3390;M;représentant permanent de la Société Commanditée de Castorama Dubois Investissements-Socodi (SARL), Président;VERHASSELT;Philippe;1825;VERHASSELT Philippe
3391;M;Président;GALVEZ;Jean-Pierre;1826;GALVEZ Jean-Pierre
3392;MME;Directrice générale des services;CONIL;Patricia;1826;CONIL Patricia
3393;M;Président;GERVAIS;Franck;1827;GERVAIS Franck
3394;M;Directeur Général;CHETRIT;Jean-Luc;1827;CHETRIT Jean-Luc
3395;M;Président;GRUAT;Philippe;1828;GRUAT Philippe
3396;M;Associé fondateur;ROBERT;Yves-Paul;1829;ROBERT Yves-Paul
3397;M;Associé fondateur;MOLINA;Anton;1829;MOLINA Anton
3398;M;Président;WOLFF;Patrick;1830;WOLFF Patrick
3399;M;Directeur;BESNIER;Frederic;1830;BESNIER Frederic
3400;M;Président;KEMPINSKI;Michel;1831;KEMPINSKI Michel
3401;M;Président;LOPEZ;Paul;1832;LOPEZ Paul
3402;MME;Présidente;LEPANY;Franceline;1833;LEPANY Franceline
3403;M;Président;SICOT;Pascal;1834;SICOT Pascal
3404;M;Président;JAYAT;Jean-Louis;1835;JAYAT Jean-Louis
3405;MME;DELEGUEE GENERALE;LEPRESLE;Krystel;1836;LEPRESLE Krystel
3406;M;PRESIDENT;FORGEAU;Joel;1836;FORGEAU Joel
3407;M;Consultant indépendant;MAILLET;Thibault;1837;MAILLET Thibault
3408;M;Directeur Général;MAZIERE;François;1838;MAZIERE François
3409;M;Président;BURIN DES ROZIERS;Emeric;1839;BURIN DES ROZIERS Emeric
3410;MME;Pharmacien responsable;AUSTRUY;Laetitia;1840;AUSTRUY Laetitia
3411;M;Directeur Général Délégué;CHASSAGNOL;Frédéric;1840;CHASSAGNOL Frédéric
3412;M;Président;BROCHARD;Jean-François;1840;BROCHARD Jean-François
3413;M;Co-gérant, Président;TEISSEYRE;Gilles;1841;TEISSEYRE Gilles
3414;MME;Co-gérante, Directrice Générale Exécutive;DUBOIS COLINEAU;Agnes;1841;DUBOIS COLINEAU Agnes
3415;M;Président;ARNAUD;Baptiste;1842;ARNAUD Baptiste
3416;M;Président;JÉRÉMIASZ;Jonathan;1843;JÉRÉMIASZ Jonathan
3417;MME;Déléguée générale;NEYRON;Caroline;1843;NEYRON Caroline
3418;M;Directeur Général;COUSIN;Frédéric;1844;COUSIN Frédéric
3419;M;Président;LAUDAT;Vincent;1844;LAUDAT Vincent
3420;M;PRESIDENT;RICHARD;Jean Philippe;1845;RICHARD Jean Philippe
3421;M;CEO;BESSE;Yoann;1846;BESSE Yoann
3422;MME;CEO;MIENS;Aliénor;1846;MIENS Aliénor
3423;M;Directeur Général;GELBARD;Alexandre;1847;GELBARD Alexandre
3424;M;président;LEVEQUE;Patrick;1848;LEVEQUE Patrick
3425;M;Président;ROGEMONT;Marcel;1849;ROGEMONT Marcel
3426;M;Directeur général;GOYARD;Laurent;1849;GOYARD Laurent
3427;M;Délégué Général;BOCQUELET;Hubert;1850;BOCQUELET Hubert
3428;M;Président;VANDERHEYDEN;Christian;1850;VANDERHEYDEN Christian
3429;M;Vice-Président;VANDER GHINST;Piet;1850;VANDER GHINST Piet
3430;M;Trésorier;GUEROULT;Benoît;1850;GUEROULT Benoît
3431;M;Président;CHEYSSON;Eric;1851;CHEYSSON Eric
3432;M;Directeur Général;SERRA;Jean Roch;1851;SERRA Jean Roch
3433;MME;Directrice Générale Adjointe;FINKER;Anouchka;1851;FINKER Anouchka
