;representants_id;denomination_affiliation;identifiant_national_affiliation;type_identifiant_national_affiliation
3098;1744;PROTECT ANIMAUX SAUVAGES PATRIM NATUREL;377831474;SIREN
3099;1744;UNION NATIONALE DES ORGANISMES FAISANT APPEL AUX GENEROSITES;497918375;SIREN
3100;1747;CONSEIL NATION ORDRE ARCHITECT;784356354;SIREN
3101;1749;CHAMBRE FRANÇAISE DE L'ECONOMIE SOCIALE ET SOLIDAIRE;W751226598;RNA
3102;1752;JEUNES AGRICULTEURS BOURGOGNE FRANCHE-COMTE;430005942;SIREN
3103;1753;JEUNES AGRICULTEURS OCCITANIE;408692929;SIREN
3104;1754;ASSOCIATION FRANCAISE DU GAZ;784854820;SIREN
3105;1755;LES ENTREPRISES DU MEDICAMENT;784668543;SIREN
3106;1755;AFIPA;451446553;SIREN
3107;1756;UNION NATIONALE DES PROFESSIONNELS DE SANTE;499631315;SIREN
3108;1756;CLUB INTER PHARMACEUTIQUE;784672503;SIREN
3109;1756;CHAMBRE NATIONALE PROFESSIONS LIBERALES;314655937;SIREN
3110;1756;CYCLAMED;393163019;SIREN
3111;1756;GIP AGENCE NATIONALE DU DEVELOPPEMENT PROFESSIONNEL CONTINU;130016496;SIREN
3112;1756;COOPERATION SANTE;441757762;SIREN
3113;1756;FEDERATION DES SOINS PRIMAIRES;H691065802;HATVP
3114;1756;COORDINATION COLLECTIF EUROPE MEDICAMENT;445291529;SIREN
3115;1756;ASSOCIATION NATIONALE DE LA PHARMACIE VETERINAIRE D'OFFICINE ANPVO;W751188959;RNA
3116;1756;ASSOCIATION DE CODIFICATION LOGISTIQUE;414727198;SIREN
3117;1757;FEDERATION FR DES INDUSTRIES DE SANTE;481770725;SIREN
3118;1757;MOUVEMENT DES ENTREPRISES DE FRANCE;784668618;SIREN
3119;1757;UNION FABRIC. PROTECT PROPRIETE INDUST.;784668709;SIREN
3120;1757;ASSOCIATION GROUPE FRANCAIS DE L'AIPPI;523335917;SIREN
3121;1757;ASSOCIATION TULIPE;387806169;SIREN
3122;1757;ADELPHE;390913010;SIREN
3123;1757;ALLIANCE POUR LA RECHERCHE ET L'INNOVATION DES INDUSTRIES DE SANTE;407666544;SIREN
3124;1761;Unconditional Basic Income Europe;H715812587;HATVP
3125;1762;UNION  TRANSPORTS PUBLICS FERROVIAIRES;784408643;SIREN
3126;1762;ASSOCIATION FRANCAISE DU RAIL;518239504;SIREN
3127;1763;FEDERATION FRANCAISE DU BATIMENT;784668642;SIREN
3128;1763;UNION PATRONALE DEPARMENTALE - MEDEF PARIS;398327098;SIREN
3129;1763;FEDERATION REGION PME PMI PARIS ILE FRAN;435237425;SIREN
3130;1763;MOUV ENTREPRI FRANCE MEDEF ILE DE FRANCE;784717423;SIREN
3131;1764;ASSO FRANCAI ENTREPRIS PRIVEES;326943016;SIREN
3132;1764;FEDERATION DU COMMERCE ET DE LA DISTRIBUTION;809768047;SIREN
3133;1764;FEDERATION ENTREPRISES VENTE A DISTANCE;784854994;SIREN
3134;1764;UNION DES ANNONCEURS;784669533;SIREN
3135;1765;L'UNION DES ENTREPRISES DE LA FILIERE DU SPORT DES LOISIRS DU CYCLE ET DE LA MOBILITE (L'UNION SPORT ET CYCLE);824397038;SIREN
3136;1765;FEDERATION ENTREP COMMERCE DISTRIBUTION;784855876;SIREN
3137;1766;SYNDICAT PROFESSIONNEL DES PRODUCTEURS FESTIVALS ENSEMBLES DIFFUSEURS INDEPENDANTS DE MUSIQUE;488201617;SIREN
3138;1767;ASS UTILISATEURS TRANSPORTS FRET;393985890;SIREN
3139;1767;ASS INTERPROF DES FRUITS & LEGUMES FRAIS;308647395;SIREN
3140;1768;UIC. TAXE D'APPRENTISSAGE;784363665;SIREN
3141;1768;DEVEL ECHAN INTER PRODU TECHN AGRO ALIME;312364409;SIREN
3142;1768;MOUVEMENT ENTREPRISE FRANCE INTERNATIONA;378236376;SIREN
3143;1769;FEDERATION DES INDUSTRIES MECANIQUES;775671688;SIREN
3144;1771;MEDEF SAONE ET LOIRE;301329306;SIREN
3145;1772;FEDERATION BANCAIRE FRANCAISE;434987582;SIREN
3146;1772;PARIS EUROPLACE;393769252;SIREN
3147;1772;ASSOC FRANC DES STES FINANC;784669541;SIREN
3148;1772;EUROPEAN ASSOCIATION OF PUBLIC BANKS;H000000012;HATVP
3149;1772;EUROPEAN COVERED BONDS COUNCIL;H000000013;HATVP
3150;1773;CONSEIL DU COMMERCE DE FRANCE;784856528;SIREN
3151;1773;CENTRE ETUDE DIRECTEURS ASSOCIAT PROFESS;344299425;SIREN
3152;1774;ASS NATIONALE IND. AGRO ALIMENTAIRES;302664784;SIREN
3153;1774;INDUSTRIES DE PREMIERE TRANSFORMATION DE L'AGRICULTURE - IPTA;W751214308;RNA
3154;1774;INSTITUT TECHNIQUE DE LA BETTERAVE I.T.B.;784855447;SIREN
3155;1774;CENTRE D'ETUDES ET DE DOCUMENTATION DU SUCRE;824875926;SIREN
3156;1774;ASS INTERPRO BETTERAVE SUCRE - AIBS;452400724;SIREN
3157;1775;MOUVEMENT DES ENTREPRISES DE FRANCE;775347453;SIREN
3158;1775;ASSOC FR DU GAZ NATUREL POUR VEHICULES;399808237;SIREN
3159;1776;FEDERATION FRANCAISE DU BATIMENT;784668642;SIREN
3160;1777;CLUB VILLE AMENAGEMENT;403202823;SIREN
3161;1777;CEDAP;W751225345;RNA
3162;1777;CONSEIL DU COMMERCE DE FRANCE;784856528;SIREN
3163;1779;MOUVEMENT DES ENTREPRISES DE FRANCE;775347453;SIREN
3164;1779;SYND INTERPROFESSIONNEL DU CUIR   CONSEIL NATIONAL DU CUIR;784410714;SIREN
3165;1779;CLIMO;445273188;SIREN
3166;1780;CMA FRANCE;187500046;SIREN
3167;1781;ASS SIMPLIFICATION ET DEMATERIALISATION DES DONNEES SOCIALES;485356430;SIREN
3168;1781;SYNTEC NUMERIQUE;384719001;SIREN
3169;1781;FORMULES ECONOMIQUES LOCALES;390212538;SIREN
3170;1781;RENAISSANCE NUMERIQUE;501629232;SIREN
3171;1782;LES ENTREPRISES DU MEDICAMENT;784668543;SIREN
3172;1782;LABORATOIRES INTERNATIONAUX DE RECHERCHE;424399004;SIREN
3173;1782;ASSOCIATION FRANCAISE DES AFFAIRES REGLEMENTAIRES AFAR;W751092893;RNA
3174;1782;ALLIANCE POUR LA RECHERCHE ET L'INNOVATION DES INDUSTRIES DE SANTE;407666544;SIREN
3175;1783;JEUNES AGRICULTEURS BOURGOGNE FRANCHE-COMTE;430005942;SIREN
3176;1784;FEDERATION DES ENTREPRISES  DE LA BEAUTE;784717167;SIREN
3177;1784;SYNDICAT NATIONAL DES COMPLEMENTS ALIMENTAIRES;351015557;SIREN
3178;1784;LES ENTREPRISES DU MEDICAMENT;784668543;SIREN
3179;1784;SYND NAT TRANS PROD NATUREL CULTURE BIO;453150641;SIREN
3180;1786;SYNDICAT PROFESSIONNEL DES PRODUCTEURS FESTIVALS ENSEMBLES DIFFUSEURS INDEPENDANTS DE MUSIQUE;488201617;SIREN
3181;1787;JEUNES AGRICULTEURS HAUTS DE FRANCE;397772385;SIREN
3182;1789;FEDERATION FRANCAISE USAGERS BICYCLETTE;407676253;SIREN
3183;1790;ASSOCIATION FRANCAISE DES INDUSTRIELS DU NUMERIQUE DANS L'EDUCATION ET LA FORMATION;823103429;SIREN
3184;1790;SYNTEC NUMERIQUE;384719001;SIREN
3185;1790;CAP DIGITAL;489749291;SIREN
3186;1790;CONFEDERATION DES PETITES ET MOYENNES ENTREPRISES;303215016;SIREN
3187;1791;COMITE INTERPROF VIN APPELLATION ORIGINE;448179333;SIREN
3188;1793;JEUNES AGRICULTEURS OCCITANIE;408692929;SIREN
3189;1794;JEUNES AGRICULTEURS;784853970;SIREN
3190;1796;FEDERATION FRANCAISE DU BATIMENT;784668642;SIREN
3191;1799;INITIATIVE VOSGES CENTRE OUEST;448909523;SIREN
3192;1799;HAUTES VOSGES INITIATIVE;432073997;SIREN
3193;1799;ASSOCIATION REGIONALE DES CENTRES INTERINSTITUTIONNELS DE BILANS DE COMPETENCES DE LORRAINE;W543007629;RNA
3194;1799;ASSOCIATION DE GESTION DE L'ECOLE DE LA 2E CHANCE DE LORRAINE;790007629;SIREN
3195;1799;CENTRE DE RESSOURCES REGIONAL;451694145;SIREN
3196;1799;ASSOCIATION DE PREFIGURATION DU GROUPEMENT DINTERET PUBLIC ECONOMIC IDEAS;801182049;SIREN
3197;1799;DIRIGEANTS COMMERCIAUX DE FRANCE - DCF VOSGES;529946204;SIREN
3198;1799;DYNAMIC UNAE (UNION NEOCASTRIENNE DES ACTEURS ECONOMIQUES);W882000567;RNA
3199;1799;UNION COMMERCANTS ET ARTISANS D EPINAL;422117523;SIREN
3200;1799;UNION DES COMMERCANTS DE REMIREMONT;300575081;SIREN
3201;1799;UNION DEODATIENNE DES ARTISANS ET COMMERCANTS;519903397;SIREN
3202;1799;COEUR DE VILLE;823664461;SIREN
3203;1799;VITTEL UNION;803504216;SIREN
3204;1799;CAP BRUYERES COMMERCE-ANIMATION-PROMOTION ASSOCIATION DES COMMERÇANTS ET ARTISANS DE BRUYERES ET ENVIRONS;W881003764;RNA
3205;1799;ASSOCIATION DES COMMERCANTS DES HAUTS DE CORNIMONT;W881004273;RNA
3206;1800;FEDERATION DES PROMOTEURS IMMOBILIERS DE FRANCE;784312332;SIREN
3207;1803;SYNDICAT NATIONAL DES DIRECTEURS GENERAUX DES COLLECTIVITES TERRITORIALES ET DE LEURS ETABLISSEMENTS PUBLICS;389872698;SIREN
3208;1803;PACTE PME;524729407;SIREN
3209;1803;ASSOCIATION DES DIRECTEURS GENERAUX DES COMMUNAUTES DE FRANCE;509399788;SIREN
3210;1803;ASSOCIATION NATIONALE DES DIRECTEURS D'ASSOCIATIONS DE MAIRES;H904866046;HATVP
3211;1804;UNION NATIONALE DES PROFESSIONS LIBERALES;302991591;SIREN
3212;1804;FEDERATION DES SYNDICATS VETERINAIRES DE FRANCE;784450959;SIREN
3213;1805;CGPME COMMUNICATION;438965352;SIREN
3214;1807;CONFEDERATION GENERALE ALIMENTAT.DETAIL;784717225;SIREN
3215;1808;CONFEDERATION FRANCAISE METIERS D'ART;784718132;SIREN
3216;1809;ASSOCIATION  FRANCAISE DES PROFESSIONNELS DE LA GEOTHERMIE;525271565;SIREN
3217;1809;ASSOCIATION FRANCAISE DU GAZ;784854820;SIREN
3218;1809;SYNDICAT DES ENERGIES RENOUVELABLES;419710280;SIREN
3219;1809;GEODEEP SAS;819805029;SIREN
3220;1813;UNION FRANCAISE DES SEMENCIERS;518905484;SIREN
3221;1813;UNION INDUS PROTECT PLANT UIPP;785308420;SIREN
3222;1813;UNION ENTREP POUR PROTECT SANTE JARDINS;785683715;SIREN
3223;1813;ASSOCIATION FRANCAISE DES PRODUCTEURS DE PRODUITS DE BIOCONTROLE;793600313;SIREN
3224;1813;GROUP NAT INTERPRO SEMEN PLANT;775657398;SIREN
3225;1813;COLLECTE ET VALORATION DES DECHETS AGRICOLES;437632177;SIREN
3226;1813;ASS AGRO EDI EUROPE;434312849;SIREN
3227;1814;ASSOCIATION PRESSE ET PLURALISME;512788753;SIREN
3228;1814;ASSOCIATION DE LA PRESSE IPG;790358261;SIREN
3229;1814;ARPP AUTORITE DE REGULATION PROFESSIONNELLE DE LA PUBLICITE;307287193;SIREN
3230;1814;WAN-IFRA;818536609;SIREN
3231;1814;INSTITUT RECHERCH ETUD PUBLICI;784205999;SIREN
3232;1814;ASSOCIATION DE LA PRESSE POUR LA TRANSPARENCE ECONOMIQUE;789251543;SIREN
3233;1817;FEDERATION FRANCAISE DU BATIMENT;784668642;SIREN
3234;1818;ASSOCIATION NATIONALE DE LA RECHERCHE ET DE LA TECHNOLOGIE - ANRT -;784668717;SIREN
3235;1818;LE CERCLE DE L'INDUSTRIE;394192389;SIREN
3236;1818;SYNDICAT FABRIC EQUIP AUTOMOBILES;785425836;SIREN
3237;1818;PLATEFORME DE LA FILIERE AUTOMOBILE;524965019;SIREN
3238;1818;ASSO FRANCAI ENTREPRIS PRIVEES;326943016;SIREN
3239;1819;UNION FRANCAISE INDUSTRIES PETROLIERES;784668527;SIREN
3240;1819;ASSO FRANCAI ENTREPRIS PRIVEES;326943016;SIREN
3241;1821;CONFEDERATION NATIONALE DE LA MOBILITE;808874416;SIREN
3242;1822;CMA FRANCE;187500046;SIREN
3243;1822;CHAMBRE REGIONALE DE METIERS ET DE L'ARTISANAT OCCITANIE;130022239;SIREN
3244;1822;U2P;821408424;SIREN
3245;1825;ASSO FRANCAI ENTREPRIS PRIVEES;326943016;SIREN
3246;1825;FEDERAT FRANCAISE MAGASINS DE BRICOLAGE;324096783;SIREN
3247;1827;MOUVEMENT DES ENTREPRISES DE FRANCE;784668618;SIREN
3248;1827;WORLD FEDERATION OF ADVERTISERS;H000000037;HATVP
3249;1828;A I M C C;784602245;SIREN
3250;1831;FAMAD;510810468;SIREN
3251;1831;SYNDICAT NATIONAL DES ENTREPRENEURS DE LA FILIERE;413455304;SIREN
3252;1831;FEDERATION DES ENTREPRISES DU RECYCLAGE;784358749;SIREN
3253;1831;MAITRES OUVRAGES PUBLICS;347762114;SIREN
3254;1834;COOP FR LES ENTREPRISES COOPERATIVES;317165728;SIREN
3255;1835;FEDERATION NATIONALE MUTUALITE FRANCAISE;304426240;SIREN
3256;1836;UNION DES ANNONCEURS;784669533;SIREN
3257;1840;LES ENTREPRISES DU MEDICAMENT;784668543;SIREN
3258;1840;INSTITUT MONTAIGNE;444920318;SIREN
3259;1840;INSTITUT DE L ENTREPRISE;302655154;SIREN
3260;1840;LABORATOIRES INTERNATIONAUX DE RECHERCHE;424399004;SIREN
3261;1840;UNION DES ANNONCEURS;784669533;SIREN
3262;1841;ASSOCIATION FRANCAISE DES CONSEILS EN LOBBYING ET AFFAIRES PUBLIQUES (AFCL);H000000001;HATVP
3263;1842;JEUNES AGRICULTEURS AUVERGNE RHONE ALPES;387470503;SIREN
3264;1843;CHAMBRE FRANCAISE DE L'ECONOMIE SOCIALE ET SOLIDAIRE;808321459;SIREN
3265;1845;MOUVEMENT DES ENTREPRISES DE FRANCE;784668618;SIREN
3266;1846;AMERICAIN CHAMBER OF COMMERC;784357329;SIREN
3267;1846;ASSOCIATION FRANCAISE DES CONSEILS EN LOBBYING ET AFFAIRES PUBLIQUES (AFCL);H000000001;HATVP
3268;1848;FEDE NAT SYNDIC EXPL AGRICOLE;784854937;SIREN
3269;1849;GROUP RECHE INSTI DROIT AMENA URBAN ...;180089559;SIREN
3270;1849;INSTITUT HLM DE LA RSE;751851981;SIREN
3271;1849;UNION NATIONALE FEDERATION H L M;775697907;SIREN
3272;1849;RESEAU HABITAT FRANCOPHONIE;437831076;SIREN
3273;1850;FEDALIM;440577674;SIREN
3274;1850;GPT INTER PROF VALORISATION POMME DE TERRE - GIPT;784854713;SIREN
3275;1851;COORDI SOLIDARITE URGENCE DEVELOPPEMENT;398699538;SIREN
3276;1851;COORDINATION HUMANITAIRE ET DEVELOPPEMEN;391296589;SIREN
3277;1851;INSTITUT POUR LE DEVELOPPEMENT DES GENEROSITES;519167357;SIREN
3278;1851;ASSO IDEASOLIDARITE;481074300;SIREN
3279;1851;COMITE CHARTE DEONTOLOGIE ORGAN SOCIALES HUMANITAIRES;404452062;SIREN
3280;1851;F3E;410050678;SIREN
3281;1851;INSTITUT DES DIRIGEANTS D'ASSOCIATIONS ET FONDATIONS;349966457;SIREN
3282;1851;LA VOIX DE L'ENFANT;398509554;SIREN
3283;1853;UNION  TRANSPORTS PUBLICS FERROVIAIRES;784408643;SIREN
3284;1853;ASSO FRANCAI ENTREPRIS PRIVEES;326943016;SIREN
3285;1854;MOUVEMENT DES ENTREPRISES DE FRANCE;784668618;SIREN
3286;1856;SYND NAT ESPACE LOISIRS ATTRACTIONS CULT;394552327;SIREN
3287;1856;UNION METIERS & INDUSTRIES HOTELLERIE;784357857;SIREN
3288;1856;SYNDICAT DES ENTREPRISES DU TOUR OPERATING;798928685;SIREN
3289;1856;SYNDICAT NATIONAL DES AGENTS DE VOYAGES;784717522;SIREN
3290;1856;ASS PROF DE SOLIDARITE DU TOURISME;784718983;SIREN
3291;1856;MOUV ENTREPRI FRANCE MEDEF ILE DE FRANCE;784717423;SIREN
3292;1856;UNION FRANCAISE DES METIERS DE L'EVENEMENT;775675929;SIREN
3293;1858;ALLIANCE FRANCAISE DES INDUSTRIES DU NUMERIQUE;438608630;SIREN
3294;1858;EUROPEAN AMERICAN CHAMBER OF COMMERCE FRANCE;784854358;SIREN
3295;1859;UNION NATIONALE DES PROFESSIONS LIBERALES;302991591;SIREN
3296;1859;CONFEDERATION DES PETITES ET MOYENNES ENTREPRISES;303215016;SIREN
3297;1861;SYND NATION INDUST TECHNOL MEDICALES;307330845;SIREN
3298;1861;SYNDICAT DE L INDUSTRIE DU DIAGNOSTIC IN VITRO;502725955;SIREN
3299;1861;ASSOCIATION POUR LA PROMOTION DE L'INNOVATION DES DISPOSITIFS MEDICAUX APIDIM.;W751184083;RNA
3300;1862;FEDERAT ENSEIGNES COMMERCE ASSOCIE FCA;784410292;SIREN
3301;1862;SYNDICAT NATIONAL DES OPTICIENS REUNIS;479951832;SIREN
3302;1862;FILIERE OPTIQUE D'EXCELLENCE;W751231112;RNA
3303;1864;FEDERATION NATIONALE MUTUALITE FRANCAISE;304426240;SIREN
3304;1865;CENTRE FRANCAIS DES FONDATIONS;444560080;SIREN
3305;1866;SYND NAT DE LA RESTAURATION COLLECTIVE;422475962;SIREN
3306;1869;ASSOCIATION FRANCAISE DES CONSEILS EN LOBBYING ET AFFAIRES PUBLIQUES (AFCL);H000000001;HATVP
3307;1871;FEDE NAT SYNDIC EXPL AGRICOLE;784854937;SIREN
3308;1873;FEDERATION DU COMMERCE ET DE LA DISTRIBUTION;809768047;SIREN
3309;1873;ASSOCIATION FRANCAISE DES JOURNALISTES AGRICOLES ALIMENTATION ENVIRONNEMENT RURALITE AFJA;784413296;SIREN
3310;1873;ASSOCIATION DES PETITES VILLES DE FRANCE;381915941;SIREN
3311;1873;FRANCE URBAINE;301463253;SIREN
3312;1873;ASS CENTRE VILLE EN MOUVEMENT;484008115;SIREN
3313;1873;CONFEDERATION DES PETITES ET MOYENNES ENTREPRISES;303215016;SIREN
3314;1873;ASSOCIATION DES COLLABORATEURS DE CABINET DE LA DROITE ET DU CENTRE;820661957;SIREN
3315;1873;DIRCAB ESR;817704604;SIREN
3316;1873;FEDERATION DE L'EPICERIE ET DU COMMERCE DE PROXIMITE;801316951;SIREN
3317;1873;FEDERATION ENTREPRISES VENTE A DISTANCE;784854994;SIREN
3318;1873;INSTITUT DU COMMERCE;413957143;SIREN
3319;1873;MOUVEMENT ENTREPRISE FRANCE INTERNATIONA;378236376;SIREN
3320;1873;OPEN AGRIFOOD ORLEANS;801057662;SIREN
3321;1873;SCIAF AGRICULTEURS DE FRANCE;318731742;SIREN
3322;1873;SYNDICAT DES REGIES INTERNET;482600806;SIREN
3323;1873;UNION DU GRAND COMMERCE DU CENTRE VILLE;784357592;SIREN
3324;1873;SYND REDACTEUR PRESSE AGRICOLE;784285058;SIREN
3325;1873;ASSO FRANCAI ENTREPRIS PRIVEES;326943016;SIREN
3326;1873;ASSOCIATION DES MAIRES RURAUX DE FRANCE;328116280;SIREN
3327;1873;EURL MAISON BLANCHE EDITIONS;415102953;SIREN
3328;1873;ASSOCIATION AFILOG;449270578;SIREN
3329;1873;VILLE DE FRANCE;433405453;SIREN
3330;1873;PERFORMANCE INVEST FIABILITE ECON;321702755;SIREN
3331;1873;FEDERAT FRANCAISE DE LA FRANCHISE;312067358;SIREN
3332;1873;CONSEIL NATIONAL DES CENTRES COMMERCIAUX;349047373;SIREN
3333;1874;ASSOCIATION FRANCAISE DES CONSEILS EN LOBBYING ET AFFAIRES PUBLIQUES (AFCL);H000000001;HATVP
3334;1875;FEDERATION DU COMMERCE ET DE LA DISTRIBUTION;809768047;SIREN
3335;1877;GROUPEMENT INDUSTR FSES AERONAUT SPACIAL;784668394;SIREN
3336;1879;GROUP AUTORITE RESP TRANSPORT;322441817;SIREN
3337;1879;UNION  TRANSPORTS PUBLICS FERROVIAIRES;784408643;SIREN
3338;1879;ASS INDUSTRIE FERROVIAIRE NPDC;418759965;SIREN
3339;1879;FEDERAT INDUSTRI FERROVIAIRE;784312100;SIREN
3340;1880;JEUNES AGRICULTEURS AUVERGNE RHONE ALPES;387470503;SIREN
3341;1882;CONFE FRANC COMME GROS INTER COMME INTER;784669152;SIREN
3342;1883;FEDERAT NATIONALE ARTISANAT AUTOMOBILE;418874277;SIREN
3343;1884;FEDERATION DES PROFESSIONNELS DE L'INTELLIGENCE ECONOMIQUE FEPIE;W751172365;RNA
3344;1885;CENTRE DES JEUNES AGRICULTEURS;777749243;SIREN
3345;1886;TECH'IN FRANCE;489305367;SIREN
3346;1886;FEDERATION ENTREPRISES VENTE A DISTANCE;784854994;SIREN
3347;1886;SAMMAN CABINET D'AVOCATS;521433128;SIREN
3348;1886;FTI CONSULTING (STRATEGIC COMMUNICATIONS);404191025;SIREN
3349;1886;SYNTEC NUMERIQUE;384719001;SIREN
3350;1886;EUROCLOUD FRANCE;750200727;SIREN
3351;1886;BUCY & ASSOCIES;519215644;SIREN
3352;1886;TADDEO;534389309;SIREN
3353;1886;ASSOCIATION DES SERVICES INTERNET COMMUNAUTAIRES (ASIC);H472708392;HATVP
3354;1887;FEDE NAT SYNDIC EXPL AGRICOLE;784854937;SIREN
3355;1888;ASS UNION FRANCAISE DE L'ELECTRICITE;432492007;SIREN
3356;1888;SYNDICAT DES ENERGIES RENOUVELABLES;419710280;SIREN
3357;1888;LE CERCLE DE L'INDUSTRIE;394192389;SIREN
3358;1888;ASS FRANCAISE ENTREPRISES INVESTISSEMENT;348036278;SIREN
3359;1889;GIE ALLIANCE DU COMMERCE;811252089;SIREN
3360;1889;FEDERATION ENTREPRISES VENTE A DISTANCE;784854994;SIREN
3361;1889;PERFORMANCE INVEST FIABILITE ECON;321702755;SIREN
3362;1890;ASSOC FRANC DES STES FINANC;784669541;SIREN
3363;1890;ASS PROFESSIONNELLE BANQUES;775675887;SIREN
3364;1891;GROUPE INDUSTRIE MATERIEL DEFENSE TERRES;344322722;SIREN
3365;1892;ASA CENTRE REGIONAL JEUNES AGRICULTEURS;389241050;SIREN
3366;1893;MOUVEMENT DES ENTREPRISES DE FRANCE;775347453;SIREN
3367;1893;ANENA;779560218;SIREN
3368;1893;CLUSTER MONTAGNE;538996281;SIREN
3369;1893;ASS PATRONALE INTERROF HAUTE SAVOIE;303283634;SIREN
3370;1893;MEDEF SAVOIE;776466625;SIREN
3371;1893;MOUVEMENT DES ENTREPRISES DE FRANCE;775595929;SIREN
3372;1893;UNION POUR L'ENTREPRISE DES HAUTES ALPES;419465794;SIREN
3373;1893;MEDEF RHONE ALPES;300986403;SIREN
3374;1893;FAF AGEFOS PME;301761987;SIREN
3375;1893;FEDERATION FRANCAISE DE SKI;775691603;SIREN
3376;1895;ASA CENTRE REGIONAL JEUNES AGRICULTEURS;389241050;SIREN
3377;1897;ASSO MEDICALE MONDIALE;301503991;SIREN
3378;1898;UNION NATIONALE ASSOCIAT FAMILIALES;784411902;SIREN
3379;1901;GROUP IND MAT EQUIP ELEC ELECT;305061855;SIREN
3380;1901;INDUSTRIES DU GENIE NUMERIQUE ENERGETIQUE ET SECURITAIRE;529759268;SIREN
3381;1901;ASSO FRANCAI ENTREPRIS PRIVEES;326943016;SIREN
3382;1904;ASSOCIATION PROFESSIONNELLE DES RESPONSABLES DES RELATIONS AVEC LES POUVOIRS PUBLICS - ARPP;W751074197;RNA
3383;1904;FEDERATION ENTREPRISES VENTE A DISTANCE;784854994;SIREN
3384;1904;CHAMBRE COMMERCE SUEDOISE EN FRANCE;784358368;SIREN
3385;1904;PERFORMANCE INVEST FIABILITE ECON;321702755;SIREN
3386;1904;FEDER FRANCA NEGOCE AMEUBLE EQUIP MAISON;314388992;SIREN
3387;1905;L'ALLIANCE 7;381436666;SIREN
3388;1906;MOUV ENTREPRI FRANCE MEDEF ILE DE FRANCE;784717423;SIREN
3389;1906;CGPME COMMUNICATION;438965352;SIREN
3390;1906;UNION DES ENTREPRISES DE PROXIMITE;349681098;SIREN
3391;1906;OPEN INTERNET PROJECT;803615830;SIREN
3392;1906;CONFEDERATION GENERALE ALIMENTAT.DETAIL;784717225;SIREN
3393;1907;JEUNES AGRICULTEURS AUVERGNE RHONE ALPES;387470503;SIREN
3394;1908;ASS FEDERATION RECHERCHE SUR LE CERVEAU;430031542;SIREN
3395;1908;ALLIANCE MALADIES RARES;432502839;SIREN
3396;1909;MOUVEMENT DES ENTREPRISES DE FRANCE;775347453;SIREN
3397;1909;ASS  A F E C E I;428419287;SIREN
3398;1912;F.N.A.R.;537838203;SIREN
3399;1913;LES ENTREPRISES DU MEDICAMENT;784668543;SIREN
3400;1913;G5 - IPSEN - PIERRE FABRE - SANOFI - AVENTIS - SERVIER;489472829;SIREN
3401;1915;ASSO FRANCAI ENTREPRIS PRIVEES;326943016;SIREN
3402;1915;ASS RELATIONS AVEC POUVOIRS PUBLICS;480217165;SIREN
3403;1915;ASSOCIATION NAT SOCIETES PAR ACTIONS;784718561;SIREN
3404;1915;CHAMBRE DE COMMERCE INTERNATIONALE;784357337;SIREN
3405;1915;LE CERCLE DE L'INDUSTRIE;394192389;SIREN
3406;1915;INSTITUT DE L ENTREPRISE;302655154;SIREN
3407;1916;UNION DES ENTREPRISES DE PROXIMITE;349681098;SIREN
3408;1917;CCI FRANCE;187500020;SIREN
3409;1918;UNION INDUSTRIES METALLURGIQUES MINIERES;784717191;SIREN
3410;1918;GROUPE DES FEDERATIONS INDUSTRIELLES;404091621;SIREN
3411;1918;MOUVEMENT DES ENTREPRISES DE FRANCE;784668618;SIREN
3412;1918;ALLIANCE POUR L'INDUSTRIE DU FUTUR;813297710;SIREN
3413;1918;CONFEDERATION DES PETITES ET MOYENNES ENTREPRISES;303215016;SIREN
3414;1919;ASSOCIATION HQE;414472167;SIREN
3415;1919;MOUVEMENT ENTREPRISE FRANCE INTERNATIONA;378236376;SIREN
3416;1920;MOUVEMENT DES ENTREPRISES DE FRANCE;775347453;SIREN
3417;1920;UNION FRANCAISE MARKETING DIRECT;434856746;SIREN
3418;1920;ARPP AUTORITE DE REGULATION PROFESSIONNELLE DE LA PUBLICITE;307287193;SIREN
3419;1920;GROUPEMENT PERSONNELS SERVICES GPS;378629927;SIREN
3420;1920;CTRE D'ETUDES DES SUPPORTS DE PUBLICITE;775690589;SIREN
3421;1920;CENTRE ETUDE DIRECTEURS ASSOCIAT PROFESS;344299425;SIREN
3422;1921;COMITE INTERPROF VIN APPELLATION ORIGINE;448179333;SIREN
3423;1921;VIN ET SOCIETE;500328570;SIREN
3424;1922;ASS NATIONALE IND. AGRO ALIMENTAIRES;302664784;SIREN
3425;1923;ASSO FRANCAI ENTREPRIS PRIVEES;326943016;SIREN
3426;1923;COMITE FRANCE CHINE;315982454;SIREN
3427;1924;OFF COORD BANC FINANC SERVIC & FORMAT;333034643;SIREN
3428;1924;FEDERATION ENTREPRISES VENTE A DISTANCE;784854994;SIREN
3429;1924;L'ASSOCIATION DE L'ECONOMIE NUMERIQUE;322387945;SIREN
3430;1924;ASS DU FOREX ET DES TRESORIERS DE BANQUE;377550637;SIREN
3431;1924;ASS FRANCAISE ENTREPRISES INVESTISSEMENT;348036278;SIREN
3432;1924;CONFEDERATION NATIONALE CREDIT MUTUEL;784646689;SIREN
3433;1924;CLUB MERCATEL;W751074906;RNA
3434;1924;ASS FRANCAISE PROFESSIONNELS DES TITRES;400427910;SIREN
3435;1926;MOUVEMENT DES ENTREPRISES DE FRANCE;775347453;SIREN
